time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
13.89,10,9.98,90,95.3481,95.35
13.91,10,9.99,90,95.3265,95.33
13.93,10,10.06,90,94.8817,94.88
13.95,10,10.14,90,94.1995,94.2
13.97,10,10.2,90,93.5282,93.53
13.99,10,10.24,90,92.9772,92.98
14.01,10,10.27,90,92.5362,92.54
14.03,10,10.29,90,92.181,92.18
14.05,10,10.29,90,92.0432,92.04
14.07,10,10.28,90,92.0848,92.08
14.09,10,10.26,90,92.1974,92.2
14.11,10,10.23,90,92.3989,92.4
14.14,10,10.21,90,92.6454,92.65
14.16,10,10.19,90,92.8493,92.85
14.18,10,10.16,90,93.0135,93.01
14.2,10,10.18,90,92.8406,92.84
14.22,10,10.22,90,92.4476,92.45
14.24,10,10.26,90,92.0253,92.03
14.26,10,10.27,90,91.6991,91.7
14.28,10,10.29,90,91.4897,91.49
14.3,10,10.31,90,91.3221,91.32
14.32,10,10.31,90,91.2603,91.26
14.34,10,10.31,90,91.2449,91.24
14.36,10,10.31,90,91.2311,91.23
14.38,10,10.3,90,91.2714,91.27
14.4,10,10.31,90,91.2794,91.28
14.42,10,10.33,90,91.2824,91.28
14.44,10,10.32,90,91.4798,91.48
14.46,10,10.28,90,91.848,91.85
14.48,10,10.23,90,92.2793,92.28
14.5,10,10.18,90,92.7341,92.73
14.52,10,10.13,90,93.0571,93.06
14.54,10,10.1,90,93.3321,93.33
14.56,10,10.07,90,93.4655,93.47
14.58,10,10.07,90,93.3653,93.37
14.6,10,10.08,90,93.1516,93.15
14.62,10,10.11,90,92.9481,92.95
14.64,10,10.14,90,92.7467,92.75
14.66,10,10.17,90,92.5954,92.6
14.68,10,10.18,90,92.5046,92.5
14.7,10,10.19,90,92.4854,92.49
14.72,10,10.2,90,92.5168,92.52
14.74,10,10.2,90,92.6667,92.67
14.77,10,10.2,90,92.6748,92.67
14.79,10,10.2,90,92.6561,92.66
14.81,10,10.19,90,92.7567,92.76
14.83,10,10.2,90,92.725,92.73
14.85,10,10.2,90,92.6697,92.67
14.87,10,10.2,90,92.6212,92.62
14.89,10,10.2,90,92.558,92.56
14.91,10,10.19,90,92.5054,92.51
14.93,10,10.18,90,92.5969,92.6
14.95,10,10.17,90,92.6201,92.62
14.97,10,10.16,90,92.6482,92.65
14.99,10,10.13,90,92.7878,92.79
15.01,10,10.12,90,92.8916,92.89
15.03,10,10.11,90,92.9408,92.94
15.05,10,10.1,90,92.9917,92.99
15.07,10,10.1,90,93.0227,93.02
15.09,10,10.08,90,93.2374,93.24
15.11,10,10.03,90,93.5739,93.57
15.13,10,9.98,90,93.9676,93.97
15.15,10,9.95,90,94.1897,94.19
15.17,10,9.94,90,94.4146,94.41
15.19,10,9.92,90,94.5844,94.58
15.21,10,9.93,90,94.5241,94.52
15.23,10,9.98,90,94.2823,94.28
15.25,10,10.01,90,93.8537,93.85
15.28,10,10.05,90,93.4062,93.41
15.3,10,10.08,90,93.2017,93.2
15.32,10,10.11,90,93.0204,93.02
15.34,10,10.13,90,92.8485,92.85
15.36,10,10.08,90,93.3724,93.37
15.38,10,10.02,90,93.9012,93.9
15.4,10,9.95,90,94.5393,94.54
15.42,10,9.89,90,95.0904,95.09
15.44,10,9.84,90,95.4601,95.46
15.46,10,9.82,90,95.6812,95.68
15.48,10,9.85,90,95.3338,95.33
15.5,10,9.9,90,94.6688,94.67
15.52,10,9.96,90,93.9486,93.95
15.54,10,10.03,90,93.2246,93.22
15.56,10,10.12,90,92.5899,92.59
15.58,10,10.18,90,92.0447,92.04
15.6,10,10.24,90,91.7111,91.71
15.62,10,10.27,90,91.5277,91.53
15.64,10,10.27,90,91.4676,91.47
15.66,10,10.26,90,91.5524,91.55
15.68,10,10.27,90,91.5133,91.51
15.7,10,10.27,90,91.6714,91.67
15.72,10,10.25,90,91.8678,91.87
15.74,10,10.22,90,91.9168,91.92
15.76,10,10.19,90,91.9268,91.93
15.79,10,10.18,90,91.9443,91.94
15.81,10,10.17,90,91.8856,91.89
15.83,10,10.18,90,91.8718,91.87
15.85,10,10.18,90,91.9565,91.96
15.87,10,10.14,90,92.1584,92.16
15.89,10,10.1,90,92.3484,92.35
15.91,10,10.08,90,92.5205,92.52
15.93,10,10.06,90,92.6368,92.64
15.95,10,10.05,90,92.7148,92.71
15.97,10,10.04,90,92.8631,92.86
15.99,10,10.04,90,92.9572,92.96
16.01,10,10.04,90,92.8993,92.9
16.03,10,10.05,90,92.8429,92.84
16.05,10,10.06,90,92.8265,92.83
16.07,10,10.08,90,92.7192,92.72
16.09,10,10.09,90,92.6794,92.68
16.11,10,10.09,90,92.6279,92.63
16.13,10,10.07,90,92.6256,92.63
16.15,10,10.06,90,92.6769,92.68
16.17,10,10.06,90,92.6868,92.69
16.19,10,10.06,90,92.7082,92.71
16.21,10,10.06,90,92.8081,92.81
16.23,10,10.07,90,92.7639,92.76
16.25,10,10.13,90,92.2019,92.2
16.27,10,10.22,90,91.3245,91.32
16.29,10,10.31,90,90.5731,90.57
16.31,10,10.37,90,89.9656,89.97
16.33,10,10.39,90,89.5511,89.55
16.35,10,10.42,90,89.253,89.25
16.37,10,10.42,90,89.2248,89.22
16.4,10,10.38,90,89.5146,89.51
16.42,10,10.33,90,90.0123,90.01
16.44,10,10.27,90,90.5753,90.58
16.46,10,10.23,90,91.0499,91.05
16.48,10,10.19,90,91.4732,91.47
16.5,10,10.19,90,91.7028,91.7
16.52,10,10.17,90,91.8886,91.89
16.54,10,10.15,90,92.1304,92.13
16.56,10,10.14,90,92.2406,92.24
16.58,10,10.13,90,92.3281,92.33
16.6,10,10.13,90,92.4017,92.4
16.62,10,10.13,90,92.4102,92.41
16.64,10,10.09,90,92.7067,92.71
16.66,10,10.04,90,93.1496,93.15
16.68,10,9.99,90,93.6352,93.64
16.7,10,9.95,90,93.9804,93.98
16.72,10,9.93,90,94.3305,94.33
16.74,10,9.91,90,94.5019,94.5
16.76,10,9.89,90,94.5774,94.58
16.78,10,9.92,90,94.2581,94.26
16.8,10,9.94,90,93.8165,93.82
16.82,10,9.97,90,93.4556,93.46
16.84,10,10,90,93.2209,93.22
16.86,10,10.03,90,92.904,92.9
16.88,10,10.05,90,92.7157,92.72
16.9,10,10.05,90,92.6792,92.68
16.92,10,10.07,90,92.527,92.53
16.94,10,10.08,90,92.4633,92.46
16.97,10,10.08,90,92.3805,92.38
16.99,10,10.08,90,92.3925,92.39
17.01,10,10.08,90,92.4758,92.48
17.03,10,10.06,90,92.5939,92.59
17.05,10,10.04,90,92.7103,92.71
17.07,10,10.03,90,92.8464,92.85
17.09,10,10.04,90,92.9158,92.92
17.11,10,10.05,90,92.9604,92.96
17.13,10,10.05,90,92.9934,92.99
17.15,10,10.04,90,93.1388,93.14
17.17,10,10.01,90,93.3379,93.34
17.19,10,9.98,90,93.5405,93.54
17.21,10,9.96,90,93.6894,93.69
17.23,10,9.94,90,93.8023,93.8
17.25,10,9.93,90,93.8735,93.87
17.27,10,9.91,90,94.0481,94.05
17.29,10,9.9,90,94.2941,94.29
17.31,10,9.87,90,94.4995,94.5
17.33,10,9.84,90,94.6314,94.63
17.35,10,9.82,90,94.7006,94.7
17.37,10,9.8,90,94.6839,94.68
17.39,10,9.79,90,94.5883,94.59
17.41,10,9.83,90,94.0512,94.05
17.43,10,9.93,90,93.2087,93.21
17.45,10,10.01,90,92.496,92.5
17.47,10,10.06,90,91.8378,91.84
17.49,10,10.12,90,91.3405,91.34
17.51,10,10.17,90,90.9384,90.94
17.53,10,10.2,90,90.6492,90.65
17.55,10,10.21,90,90.5675,90.57
17.57,10,10.21,90,90.4579,90.46
17.6,10,10.22,90,90.4616,90.46
17.62,10,10.23,90,90.5047,90.5
17.64,10,10.23,90,90.5182,90.52
17.66,10,10.22,90,90.6117,90.61
17.68,10,10.16,90,91.0419,91.04
17.7,10,10.09,90,91.6356,91.64
17.72,10,10.03,90,92.1012,92.1
17.74,10,9.98,90,92.6232,92.62
17.76,10,9.95,90,93.0045,93
17.78,10,9.95,90,93.1061,93.11
17.8,10,9.93,90,93.327,93.33
17.82,10,9.88,90,93.8549,93.85
17.84,10,9.85,90,94.2246,94.22
17.86,10,9.81,90,94.6243,94.62
17.88,10,9.79,90,94.9015,94.9
17.9,10,9.76,90,95.0745,95.07
17.92,10,9.76,90,94.9488,94.95
17.94,10,9.81,90,94.2645,94.26
17.96,10,9.87,90,93.5497,93.55
17.98,10,9.93,90,93.0389,93.04
18,10,9.99,90,92.5482,92.55
18.02,10,10.03,90,92.1552,92.16
18.04,10,10.08,90,91.8962,91.9
18.06,10,10.1,90,91.7796,91.78
18.08,10,10.1,90,91.7304,91.73
18.1,10,10.09,90,91.7753,91.78
18.12,10,10.09,90,91.8458,91.85
18.15,10,10.08,90,91.9084,91.91
18.17,10,10.07,90,91.9561,91.96
18.19,10,10.09,90,91.8966,91.9
18.21,10,10.1,90,91.7225,91.72
18.23,10,10.1,90,91.5843,91.58
18.25,10,10.11,90,91.4339,91.43
18.27,10,10.11,90,91.2952,91.3
18.29,10,10.11,90,91.2474,91.25
18.31,10,10.09,90,91.2675,91.27
18.33,10,10.08,90,91.2227,91.22
18.35,10,10.1,90,91.3017,91.3
18.37,10,10.11,90,91.4194,91.42
18.39,10,10.12,90,91.4631,91.46
18.41,10,10.12,90,91.4791,91.48
18.43,10,10.11,90,91.5434,91.54
18.45,10,10.08,90,91.8339,91.83
18.47,10,10.04,90,92.2554,92.26
18.49,10,10.01,90,92.6097,92.61
18.51,10,10,90,92.9231,92.92
18.53,10,9.97,90,93.1645,93.16
18.55,10,9.96,90,93.1312,93.13
18.57,10,9.97,90,92.9797,92.98
18.59,10,9.98,90,92.7489,92.75
18.61,10,10,90,92.4782,92.48
18.63,10,10.01,90,92.3218,92.32
18.65,10,10.02,90,92.1889,92.19
18.67,10,10.04,90,92.0002,92
18.69,10,10.07,90,91.7405,91.74
18.71,10,10.11,90,91.345,91.35
18.73,10,10.15,90,91.0054,91.01
18.75,10,10.17,90,90.7896,90.79
18.78,10,10.18,90,90.5868,90.59
18.8,10,10.18,90,90.4279,90.43
18.82,10,10.17,90,90.5376,90.54
18.84,10,10.14,90,90.7864,90.79
18.86,10,10.09,90,91.1848,91.18
18.88,10,10.04,90,91.5517,91.55
18.9,10,10.01,90,91.8256,91.83
18.92,10,10,90,92.0145,92.01
18.94,10,9.99,90,92.15,92.15
18.96,10,10,90,92.0707,92.07
18.98,10,10.03,90,91.7997,91.8
19,10,10.08,90,91.4743,91.47
19.02,10,10.12,90,91.1858,91.19
19.04,10,10.16,90,90.8896,90.89
19.06,10,10.18,90,90.6866,90.69
19.08,10,10.2,90,90.604,90.6
19.1,10,10.21,90,90.4987,90.5
19.12,10,10.2,90,90.4591,90.46
19.14,10,10.18,90,90.4839,90.48
19.16,10,10.17,90,90.5212,90.52
19.18,10,10.15,90,90.6542,90.65
19.2,10,10.11,90,91.0233,91.02
19.22,10,10.06,90,91.5023,91.5
19.24,10,9.98,90,92.1308,92.13
19.26,10,9.92,90,92.6292,92.63
19.28,10,9.89,90,92.9875,92.99
19.3,10,9.88,90,93.2408,93.24
19.32,10,9.86,90,93.4436,93.44
19.35,10,9.84,90,93.3906,93.39
19.37,10,9.86,90,93.127,93.13
19.39,10,9.88,90,92.9243,92.92
19.41,10,9.89,90,92.7403,92.74
19.43,10,9.9,90,92.6756,92.68
19.45,10,9.92,90,92.5923,92.59
19.47,10,9.91,90,92.7062,92.71
19.49,10,9.88,90,93.0127,93.01
19.51,10,9.84,90,93.4037,93.4
19.53,10,9.81,90,93.6273,93.63
19.55,10,9.81,90,93.7771,93.78
19.57,10,9.81,90,93.9079,93.91
19.59,10,9.81,90,94.0505,94.05
19.61,10,9.87,90,93.6748,93.67
19.63,10,9.92,90,93.336,93.34
19.65,10,9.96,90,92.9926,92.99
19.67,10,10,90,92.5493,92.55
19.69,10,10.03,90,92.2636,92.26
19.71,10,10.05,90,91.9953,92
19.73,10,10.07,90,91.7569,91.76
19.75,10,10.09,90,91.6132,91.61
19.77,10,10.11,90,91.4048,91.4
19.79,10,10.13,90,91.2833,91.28
19.81,10,10.14,90,91.1629,91.16
19.83,10,10.14,90,91.0281,91.03
19.85,10,10.14,90,90.9652,90.97
19.87,10,10.13,90,90.9581,90.96
19.89,10,10.13,90,90.9792,90.98
19.91,10,10.13,90,91.0623,91.06
19.94,10,10.13,90,91.1562,91.16
19.96,10,10.12,90,91.1811,91.18
19.98,10,10.11,90,91.1246,91.12
20,10,10.14,90,90.8712,90.87
 -   ,20,10.18,90,90.5162,90.52
0.02,20,10.21,90,90.1812,90.18
0.04,20,10.23,90,90.0151,90.02
0.06,20,10.24,90,89.8273,89.83
0.08,20,10.23,90,89.8672,89.87
0.1,20,10.19,90,90.2501,90.25
0.12,20,10.14,90,90.7267,90.73
0.14,20,10.08,90,91.2164,91.22
0.16,20,10.04,90,91.6296,91.63
0.18,20,9.99,90,91.9836,91.98
0.2,20,9.97,90,92.2453,92.25
0.22,20,9.93,90,92.3366,92.34
0.24,20,9.91,90,92.4332,92.43
0.26,20,9.87,90,92.7229,92.72
0.28,20,9.8,90,93.0383,93.04
0.31,20,9.81,90,92.7955,92.8
0.33,20,9.85,90,92.8773,92.88
0.35,20,9.83,90,93.1995,93.2
0.37,20,9.8,90,93.3193,93.32
0.39,20,9.84,90,93.3808,93.38
0.41,20,9.82,90,93.4722,93.47
0.43,20,9.8,90,93.0445,93.04
0.45,20,9.81,90,92.8653,92.87
0.47,20,9.85,90,93.1558,93.16
0.49,20,9.9,90,93.1846,93.18
0.51,20,9.79,90,92.9115,92.91
0.53,20,9.79,90,92.6467,92.65
0.55,20,9.92,90,92.2361,92.24
0.57,20,10.19,90,91.4491,91.45
0.59,20,10.3,90,91.2969,91.3
0.61,20,10.27,90,90.5444,90.54
0.63,20,10.34,90,89.9021,89.9
0.65,20,10.47,90,89.8746,89.87
0.67,20,10.63,90,89.1497,89.15
0.69,20,10.7,90,88.8634,88.86
0.71,20,10.79,90,88.4902,88.49
0.73,20,11.01,90,87.6325,87.63
0.75,20,11.34,90,86.6278,86.63
0.77,20,11.44,90,86.3712,86.37
0.79,20,11.5,90,86.1991,86.2
0.81,20,11.78,90,84.7743,84.77
0.83,20,12.08,90,84.1133,84.11
0.86,20,12.26,90,83.7994,83.8
0.88,20,12.37,90,83.3608,83.36
0.9,20,12.48,90,83.3338,83.33
0.92,20,12.54,90,83.118,83.12
0.94,20,12.62,90,83.3073,83.31
0.96,20,12.64,90,83.56,83.56
0.98,20,12.84,90,83.5448,83.54
1,20,13,90,83.3668,83.37
1.02,20,13.25,90,83.1388,83.14
1.04,20,13.42,90,82.639,82.64
1.06,20,13.65,90,81.4153,81.42
1.08,20,13.85,90,81.1296,81.13
1.1,20,14.14,90,81.0798,81.08
1.12,20,14.52,90,80.119,80.12
1.14,20,15.17,90,81.1434,81.14
1.16,20,15.64,90,82.1304,82.13
1.18,20,15.47,90,80.1779,80.18
1.2,20,15.88,90,80.0175,80.02
1.22,20,16.13,90,80.4651,80.47
1.24,20,16.34,90,80.4019,80.4
1.26,20,16.53,90,80.4652,80.47
1.28,20,16.75,90,80.1816,80.18
1.3,20,16.96,90,79.7942,79.79
1.32,20,17.13,90,79.703,79.7
1.34,20,17.23,90,79.6097,79.61
1.36,20,17.34,90,79.2161,79.22
1.38,20,17.49,90,79.0151,79.02
1.4,20,17.66,90,79.224,79.22
1.42,20,17.75,90,79.4087,79.41
1.44,20,17.83,90,79.1942,79.19
1.47,20,17.98,90,79.0562,79.06
1.49,20,18,90,79.1761,79.18
1.51,20,17.93,90,79.4407,79.44
1.53,20,18.01,90,79.3775,79.38
1.55,20,18.29,90,79.0543,79.05
1.57,20,18.41,90,79.1245,79.12
1.59,20,18.38,90,79.0676,79.07
1.61,20,18.38,90,78.9503,78.95
1.63,20,18.55,90,79.1797,79.18
1.65,20,18.69,90,79.5268,79.53
1.67,20,18.66,90,79.2908,79.29
1.69,20,18.61,90,79.221,79.22
1.71,20,18.73,90,79.2587,79.26
1.73,20,18.95,90,79.4099,79.41
1.75,20,19.01,90,79.5829,79.58
1.77,20,19.02,90,79.2093,79.21
1.79,20,19.15,90,79.0329,79.03
1.81,20,19.35,90,79.4207,79.42
1.83,20,19.4,90,79.494,79.49
1.85,20,19.36,90,79.3661,79.37
1.87,20,19.35,90,79.4553,79.46
1.89,20,19.51,90,79.4859,79.49
1.91,20,19.8,90,79.1405,79.14
1.93,20,19.92,90,79.0498,79.05
1.95,20,20.07,90,78.8393,78.84
1.97,20,20.32,90,78.3896,78.39
1.99,20,20.44,90,78.5685,78.57
2.01,20,20.54,90,78.6263,78.63
2.03,20,20.63,90,78.4871,78.49
2.06,20,20.67,90,78.6666,78.67
2.08,20,20.66,90,79.0034,79
2.1,20,20.67,90,79.0717,79.07
2.12,20,20.66,90,79.1273,79.13
2.14,20,20.62,90,79.1399,79.14
2.16,20,20.61,90,79.0853,79.09
2.18,20,20.64,90,79.1862,79.19
2.2,20,20.56,90,79.2915,79.29
2.22,20,20.47,90,79.3277,79.33
2.24,20,20.54,90,79.401,79.4
2.26,20,20.6,90,79.4301,79.43
2.28,20,20.67,90,79.5749,79.57
2.3,20,20.75,90,79.5772,79.58
2.32,20,20.83,90,79.5559,79.56
2.34,20,20.9,90,79.4621,79.46
2.36,20,20.99,90,79.28,79.28
2.38,20,21.05,90,79.216,79.22
2.4,20,21.17,90,79.3434,79.34
2.42,20,21.16,90,79.4919,79.49
2.44,20,21.03,90,79.8573,79.86
2.46,20,20.97,90,80.2049,80.2
2.48,20,20.92,90,80.3798,80.38
2.5,20,20.84,90,80.5476,80.55
2.52,20,20.8,90,80.7318,80.73
2.54,20,20.84,90,80.709,80.71
2.56,20,20.91,90,80.4666,80.47
2.58,20,21.03,90,80.2247,80.22
2.6,20,21.19,90,80.0704,80.07
2.62,20,21.35,90,79.9292,79.93
2.64,20,21.45,90,79.8143,79.81
2.66,20,21.55,90,79.6754,79.68
2.69,20,21.58,90,79.6619,79.66
2.71,20,21.57,90,79.6764,79.68
2.73,20,21.55,90,79.6816,79.68
2.75,20,21.49,90,79.5913,79.59
2.77,20,21.47,90,79.6701,79.67
2.79,20,21.59,90,79.7951,79.8
2.81,20,21.71,90,79.6622,79.66
2.83,20,21.78,90,79.5237,79.52
2.85,20,21.9,90,79.4718,79.47
2.87,20,22.03,90,79.3972,79.4
2.89,20,22.11,90,79.3347,79.33
2.91,20,22.12,90,79.2963,79.3
2.93,20,22.17,90,79.2558,79.26
2.95,20,22.19,90,79.2788,79.28
2.97,20,22.15,90,79.3517,79.35
2.99,20,22.13,90,79.3129,79.31
3.01,20,22.16,90,79.2959,79.3
3.03,20,22.19,90,79.2855,79.29
3.05,20,22.21,90,79.3145,79.31
3.07,20,22.25,90,79.3192,79.32
3.09,20,22.28,90,79.3158,79.32
3.11,20,22.29,90,79.3267,79.33
3.13,20,22.3,90,79.3383,79.34
3.15,20,22.32,90,79.3522,79.35
3.17,20,22.31,90,79.3677,79.37
3.19,20,22.27,90,79.3991,79.4
3.21,20,22.23,90,79.4424,79.44
3.23,20,22.21,90,79.4682,79.47
3.25,20,22.18,90,79.4972,79.5
3.27,20,22.14,90,79.5228,79.52
3.29,20,22.14,90,79.5408,79.54
3.32,20,22.12,90,79.5699,79.57
3.34,20,22.09,90,79.6,79.6
3.36,20,22.08,90,79.6376,79.64
3.38,20,22.07,90,79.6598,79.66
3.4,20,22.07,90,79.6446,79.64
3.42,20,22.07,90,79.6352,79.64
3.44,20,22.08,90,79.6267,79.63
3.46,20,22.23,90,79.3999,79.4
3.48,20,22.36,90,79.2031,79.2
3.5,20,22.47,90,79.0303,79.03
3.52,20,22.59,90,78.8704,78.87
3.54,20,22.67,90,78.7871,78.79
3.56,20,22.72,90,78.7348,78.73
3.58,20,22.76,90,78.7059,78.71
3.6,20,22.74,90,78.7532,78.75
3.62,20,22.7,90,78.7857,78.79
3.64,20,22.67,90,78.8081,78.81
3.66,20,22.63,90,78.8851,78.89
3.68,20,22.59,90,78.8814,78.88
3.7,20,22.51,90,78.9845,78.98
3.72,20,22.39,90,79.1635,79.16
3.74,20,22.3,90,79.3429,79.34
3.76,20,22.18,90,79.5477,79.55
3.78,20,22.09,90,79.6736,79.67
3.8,20,22.07,90,79.9332,79.93
3.82,20,22.04,90,80.2332,80.23
3.84,20,22,90,80.1891,80.19
3.86,20,21.91,90,80.2695,80.27
3.89,20,21.86,90,80.5822,80.58
3.91,20,21.89,90,80.7429,80.74
3.93,20,21.87,90,80.8714,80.87
3.95,20,21.82,90,81.0213,81.02
3.97,20,21.86,90,81.0515,81.05
3.99,20,21.97,90,80.9154,80.92
4.01,20,22.05,90,80.7534,80.75
4.03,20,22.16,90,80.5388,80.54
4.05,20,22.21,90,80.4938,80.49
4.07,20,22.23,90,80.5254,80.53
4.09,20,22.23,90,80.5296,80.53
4.11,20,22.23,90,80.5463,80.55
4.13,20,22.24,90,80.6481,80.65
4.15,20,22.21,90,80.673,80.67
4.17,20,22.16,90,80.7498,80.75
4.19,20,22.16,90,80.7786,80.78
4.21,20,22.2,90,80.7697,80.77
4.23,20,22.21,90,80.8101,80.81
4.25,20,22.25,90,80.7529,80.75
4.27,20,22.27,90,80.7159,80.72
4.29,20,22.26,90,80.7614,80.76
4.31,20,22.28,90,80.8028,80.8
4.33,20,22.26,90,80.857,80.86
4.35,20,22.27,90,80.8925,80.89
4.37,20,22.32,90,80.8501,80.85
4.39,20,22.35,90,80.8113,80.81
4.41,20,22.33,90,80.7956,80.8
4.43,20,22.31,90,80.8265,80.83
4.45,20,22.32,90,80.901,80.9
4.47,20,22.32,90,80.8873,80.89
4.5,20,22.29,90,80.9863,80.99
4.52,20,22.25,90,80.9382,80.94
4.54,20,22.23,90,80.9524,80.95
4.56,20,22.16,90,81.1003,81.1
4.58,20,22.15,90,81.1426,81.14
4.6,20,22.17,90,81.122,81.12
4.62,20,22.17,90,81.228,81.23
4.64,20,22.07,90,81.3462,81.35
4.66,20,22.02,90,81.39,81.39
4.68,20,22.03,90,81.5845,81.58
4.7,20,22.02,90,81.8017,81.8
4.72,20,21.98,90,81.8087,81.81
4.74,20,21.92,90,81.9289,81.93
4.76,20,21.87,90,82.1008,82.1
4.78,20,21.77,90,82.314,82.31
4.8,20,21.72,90,82.4375,82.44
4.82,20,21.69,90,82.523,82.52
4.84,20,21.67,90,82.6253,82.63
4.86,20,21.71,90,82.5556,82.56
4.88,20,21.84,90,82.3292,82.33
4.9,20,21.94,90,82.108,82.11
4.92,20,22.02,90,81.9372,81.94
4.94,20,22.09,90,81.8467,81.85
4.96,20,22.13,90,81.7919,81.79
4.98,20,22.16,90,81.8007,81.8
5,20,22.09,90,81.9638,81.96
5.02,20,22.03,90,82.0958,82.1
5.04,20,21.92,90,82.3201,82.32
5.06,20,21.85,90,82.455,82.46
5.09,20,21.83,90,82.4351,82.44
5.11,20,21.78,90,82.518,82.52
5.13,20,21.76,90,82.5676,82.57
5.15,20,21.82,90,82.4732,82.47
5.17,20,21.95,90,82.2599,82.26
5.19,20,22.05,90,82.1989,82.2
5.21,20,22.05,90,82.2985,82.3
5.23,20,22.12,90,82.1712,82.17
5.25,20,22.15,90,82.1479,82.15
5.27,20,22.06,90,82.3584,82.36
5.29,20,21.99,90,82.3933,82.39
5.31,20,21.93,90,82.5262,82.53
5.33,20,21.87,90,82.7401,82.74
5.35,20,21.82,90,82.8843,82.88
5.37,20,21.76,90,82.8579,82.86
5.39,20,21.73,90,82.8206,82.82
5.41,20,21.72,90,82.903,82.9
5.43,20,21.7,90,83.0485,83.05
5.45,20,21.73,90,82.9792,82.98
5.47,20,21.75,90,82.9991,83
5.49,20,21.72,90,83.08,83.08
5.51,20,21.65,90,83.116,83.12
5.53,20,21.59,90,83.1612,83.16
5.55,20,21.54,90,83.3056,83.31
5.57,20,21.49,90,83.3986,83.4
5.59,20,21.5,90,83.4005,83.4
5.61,20,21.53,90,83.4762,83.48
5.63,20,21.47,90,83.8091,83.81
5.66,20,21.31,90,84.0968,84.1
5.68,20,21.16,90,84.4278,84.43
5.7,20,20.99,90,84.979,84.98
5.72,20,20.84,90,85.2765,85.28
5.74,20,20.74,90,85.4304,85.43
5.76,20,20.73,90,85.6441,85.64
5.78,20,20.78,90,85.6194,85.62
5.8,20,20.9,90,85.2714,85.27
5.82,20,20.99,90,85.1566,85.16
5.84,20,21.07,90,85.1159,85.12
5.86,20,21.15,90,84.91,84.91
5.88,20,21.2,90,84.7296,84.73
5.9,20,21.24,90,84.7058,84.71
5.92,20,21.24,90,84.6784,84.68
5.94,20,21.24,90,84.6409,84.64
5.96,20,21.22,90,84.6981,84.7
5.98,20,21.2,90,84.7177,84.72
6,20,21.2,90,84.6766,84.68
6.02,20,21.16,90,84.7607,84.76
6.04,20,21.09,90,84.9168,84.92
6.06,20,21.05,90,85.0616,85.06
6.08,20,21.05,90,85.1126,85.11
6.1,20,21.04,90,85.2336,85.23
6.12,20,21.04,90,85.341,85.34
6.14,20,21.04,90,85.3759,85.38
6.16,20,21.1,90,85.2388,85.24
6.18,20,21.18,90,85.0503,85.05
6.2,20,21.28,90,84.8214,84.82
6.22,20,21.32,90,84.7207,84.72
6.24,20,21.37,90,84.621,84.62
6.26,20,21.43,90,84.491,84.49
6.28,20,21.45,90,84.4799,84.48
6.31,20,21.48,90,84.3884,84.39
6.33,20,21.46,90,84.4555,84.46
6.35,20,21.45,90,84.591,84.59
6.37,20,21.45,90,84.6592,84.66
6.39,20,21.47,90,84.6225,84.62
6.41,20,21.49,90,84.6671,84.67
6.43,20,21.43,90,84.8363,84.84
6.45,20,21.36,90,84.9553,84.96
6.47,20,21.33,90,85.0524,85.05
6.49,20,21.29,90,85.1995,85.2
6.51,20,21.25,90,85.262,85.26
6.53,20,21.22,90,85.2613,85.26
6.55,20,21.17,90,85.4048,85.4
6.57,20,21.11,90,85.5555,85.56
6.59,20,21.07,90,85.5625,85.56
6.61,20,21.03,90,85.5703,85.57
6.63,20,21.02,90,85.677,85.68
6.65,20,20.99,90,85.7315,85.73
6.67,20,20.94,90,85.7697,85.77
6.69,20,20.88,90,85.9898,85.99
6.71,20,20.82,90,86.177,86.18
6.73,20,20.77,90,86.2468,86.25
6.75,20,20.75,90,86.2138,86.21
6.77,20,20.72,90,86.3367,86.34
6.79,20,20.69,90,86.4616,86.46
6.81,20,20.73,90,86.2659,86.27
6.83,20,20.85,90,86.0653,86.07
6.85,20,20.97,90,85.8821,85.88
6.87,20,21.05,90,85.7099,85.71
6.89,20,21.08,90,85.6337,85.63
6.92,20,21.15,90,85.6009,85.6
6.94,20,21.18,90,85.6273,85.63
6.96,20,21.13,90,85.7075,85.71
6.98,20,21.1,90,85.7863,85.79
7,20,21.08,90,85.8678,85.87
7.02,20,21.05,90,85.9463,85.95
7.04,20,21.04,90,85.9668,85.97
7.06,20,21.09,90,85.831,85.83
7.08,20,21.1,90,85.8487,85.85
7.1,20,21.02,90,86.0765,86.08
7.12,20,20.98,90,86.1333,86.13
7.14,20,20.99,90,86.1507,86.15
7.16,20,20.96,90,86.2351,86.24
7.18,20,20.91,90,86.27,86.27
7.2,20,20.87,90,86.3379,86.34
7.22,20,20.92,90,86.3186,86.32
7.24,20,20.96,90,86.3008,86.3
7.26,20,20.93,90,86.4374,86.44
7.28,20,20.89,90,86.5976,86.6
7.3,20,20.86,90,86.6916,86.69
7.32,20,20.83,90,86.7964,86.8
7.34,20,20.77,90,86.9228,86.92
7.36,20,20.71,90,87.0225,87.02
7.38,20,20.69,90,87.0097,87.01
7.4,20,20.7,90,87.0402,87.04
7.42,20,20.69,90,87.1927,87.19
7.44,20,20.62,90,87.3608,87.36
7.46,20,20.59,90,87.4307,87.43
