time,target_inclination,sensor_inclination,target_orientation,sensor_orientation,sensor_orientation_fixed
2.71,20,20.5,135,115.008,115.01
2.73,20,20.49,135,114.8727,114.87
2.75,20,20.54,135,114.7794,114.78
2.77,20,20.6,135,114.671,114.67
2.79,20,20.58,135,114.5982,114.6
2.81,20,20.6,135,114.5963,114.6
2.83,20,20.65,135,114.6003,114.6
2.85,20,20.65,135,114.623,114.62
2.87,20,20.6,135,114.5845,114.58
2.89,20,20.61,135,114.6776,114.68
2.91,20,20.63,135,114.792,114.79
2.93,20,20.63,135,114.8949,114.89
2.95,20,20.56,135,115.0104,115.01
2.97,20,20.52,135,115.1334,115.13
2.99,20,20.55,135,115.2715,115.27
3.01,20,20.59,135,115.4293,115.43
3.03,20,20.52,135,115.6535,115.65
3.05,20,20.47,135,115.9173,115.92
3.07,20,20.49,135,116.1346,116.13
3.09,20,20.45,135,116.2524,116.25
3.11,20,20.39,135,116.3275,116.33
3.13,20,20.4,135,116.3561,116.36
3.15,20,20.41,135,116.2422,116.24
3.17,20,20.37,135,116.0402,116.04
3.19,20,20.36,135,115.8668,115.87
3.21,20,20.37,135,115.7744,115.77
3.23,20,20.33,135,115.7111,115.71
3.25,20,20.28,135,115.6476,115.65
3.28,20,20.25,135,115.753,115.75
3.3,20,20.24,135,115.9719,115.97
3.32,20,20.2,135,116.2068,116.21
3.34,20,20.17,135,116.4634,116.46
3.36,20,20.15,135,116.6818,116.68
3.38,20,20.15,135,116.8557,116.86
3.4,20,20.15,135,116.8534,116.85
3.42,20,20.16,135,116.5475,116.55
3.44,20,20.16,135,116.2061,116.21
3.46,20,20.17,135,115.8996,115.9
3.48,20,20.17,135,115.6787,115.68
3.5,20,20.17,135,115.4818,115.48
3.52,20,20.16,135,115.3832,115.38
3.54,20,20.16,135,115.3781,115.38
3.56,20,20.18,135,115.4132,115.41
3.58,20,20.18,135,115.4485,115.45
3.6,20,20.19,135,115.4758,115.48
3.62,20,20.19,135,115.5155,115.52
3.64,20,20.18,135,115.586,115.59
3.66,20,20.16,135,115.7083,115.71
3.68,20,20.16,135,115.8233,115.82
3.7,20,20.16,135,115.968,115.97
3.72,20,20.16,135,116.1058,116.11
3.74,20,20.13,135,116.2676,116.27
3.76,20,20.14,135,116.4437,116.44
3.78,20,20.15,135,116.5593,116.56
3.8,20,20.16,135,116.6972,116.7
3.82,20,20.12,135,116.8584,116.86
3.84,20,20.1,135,117.0764,117.08
3.86,20,20.09,135,117.1892,117.19
3.88,20,20.09,135,117.2662,117.27
3.91,20,20.12,135,117.3744,117.37
3.93,20,20.11,135,117.3338,117.33
3.95,20,20.08,135,117.2595,117.26
3.97,20,20.06,135,117.186,117.19
3.99,20,20.09,135,117.1297,117.13
4.01,20,20.09,135,117.0953,117.1
4.03,20,20.08,135,117.0901,117.09
4.05,20,20.11,135,116.8841,116.88
4.07,20,20.12,135,116.4834,116.48
4.09,20,20.09,135,116.1322,116.13
4.11,20,20.1,135,115.8759,115.88
4.13,20,20.13,135,115.6601,115.66
4.15,20,20.14,135,115.4819,115.48
4.17,20,20.13,135,115.6452,115.65
4.19,20,20.16,135,115.9063,115.91
4.21,20,20.12,135,116.1963,116.2
4.23,20,20.08,135,116.5028,116.5
4.25,20,20.09,135,116.761,116.76
4.27,20,20.07,135,116.9309,116.93
4.29,20,20.03,135,117.0566,117.06
4.31,20,20.01,135,117.0274,117.03
4.33,20,20.01,135,116.9136,116.91
4.35,20,20.01,135,116.7802,116.78
4.37,20,19.99,135,116.5995,116.6
4.39,20,19.98,135,116.3961,116.4
4.41,20,19.97,135,116.2564,116.26
4.43,20,19.95,135,116.3777,116.38
4.45,20,19.95,135,116.5962,116.6
4.47,20,19.94,135,116.8223,116.82
4.49,20,19.95,135,117.0104,117.01
4.52,20,19.97,135,117.1552,117.16
4.54,20,19.96,135,117.2491,117.25
4.56,20,19.89,135,117.443,117.44
4.58,20,19.87,135,117.7286,117.73
4.6,20,19.87,135,118.0138,118.01
4.62,20,19.85,135,118.1991,118.2
4.64,20,19.84,135,118.3373,118.34
4.66,20,19.86,135,118.4777,118.48
4.68,20,19.89,135,118.5266,118.53
4.7,20,19.87,135,118.4292,118.43
4.72,20,19.82,135,118.2913,118.29
4.74,20,19.8,135,118.1501,118.15
4.76,20,19.81,135,118.054,118.05
4.78,20,19.8,135,117.9431,117.94
4.8,20,19.81,135,117.8184,117.82
4.82,20,19.85,135,117.6622,117.66
4.84,20,19.87,135,117.4534,117.45
4.86,20,19.9,135,117.2235,117.22
4.88,20,19.96,135,117.0681,117.07
4.9,20,19.96,135,116.9444,116.94
4.92,20,19.95,135,116.8441,116.84
4.94,20,19.95,135,116.7891,116.79
4.96,20,19.97,135,116.9495,116.95
4.98,20,19.94,135,117.0919,117.09
5,20,19.88,135,117.2552,117.26
5.02,20,19.88,135,117.3828,117.38
5.04,20,19.88,135,117.5014,117.5
5.06,20,19.86,135,117.5543,117.55
5.08,20,19.89,135,117.6289,117.63
5.1,20,19.95,135,117.6934,117.69
5.13,20,19.85,135,117.6997,117.7
5.15,20,19.82,135,117.7456,117.75
5.17,20,19.86,135,117.8356,117.84
5.19,20,19.86,135,117.8569,117.86
5.21,20,19.85,135,117.5915,117.59
5.23,20,19.91,135,117.4416,117.44
5.25,20,19.94,135,117.2991,117.3
5.27,20,19.86,135,117.1261,117.13
5.29,20,19.81,135,117.004,117
5.31,20,19.84,135,116.9983,117
5.33,20,19.82,135,116.9609,116.96
5.35,20,19.77,135,116.9834,116.98
5.37,20,19.8,135,117.1232,117.12
5.39,20,19.83,135,117.2656,117.27
5.41,20,19.82,135,117.3486,117.35
5.43,20,19.81,135,117.4302,117.43
5.45,20,19.86,135,117.5064,117.51
5.47,20,19.79,135,117.2802,117.28
5.49,20,19.77,135,117.0133,117.01
5.51,20,19.82,135,116.8061,116.81
5.53,20,19.81,135,116.5713,116.57
5.55,20,19.78,135,116.378,116.38
5.57,20,19.82,135,116.2453,116.25
5.59,20,19.82,135,116.6059,116.61
5.61,20,19.81,135,117.0228,117.02
5.63,20,19.81,135,117.4473,117.45
5.65,20,19.75,135,117.9097,117.91
5.67,20,19.71,135,118.2153,118.22
5.69,20,19.69,135,118.4363,118.44
5.71,20,19.72,135,118.3386,118.34
5.73,20,19.71,135,118.1411,118.14
5.75,20,19.71,135,117.9505,117.95
5.77,20,19.72,135,117.7368,117.74
5.8,20,19.71,135,117.5512,117.55
5.82,20,19.68,135,117.4141,117.41
5.84,20,19.67,135,117.3303,117.33
5.86,20,19.65,135,117.2616,117.26
5.88,20,19.67,135,117.2671,117.27
5.9,20,19.69,135,117.2621,117.26
5.92,20,19.72,135,117.243,117.24
5.94,20,19.72,135,117.2122,117.21
5.96,20,19.7,135,117.1551,117.16
5.98,20,19.7,135,117.301,117.3
6,20,19.7,135,117.5656,117.57
6.02,20,19.68,135,117.7931,117.79
6.04,20,19.66,135,117.9961,118
6.06,20,19.68,135,118.1654,118.17
6.08,20,19.69,135,118.2482,118.25
6.1,20,19.69,135,118.1388,118.14
6.12,20,19.71,135,117.9647,117.96
6.14,20,19.7,135,117.8109,117.81
6.16,20,19.66,135,117.571,117.57
6.18,20,19.62,135,117.4395,117.44
6.2,20,19.61,135,117.4016,117.4
6.22,20,19.66,135,117.4456,117.45
6.24,20,19.69,135,117.5279,117.53
6.26,20,19.7,135,117.6068,117.61
6.28,20,19.77,135,117.7068,117.71
6.3,20,19.8,135,117.838,117.84
6.32,20,19.76,135,117.8897,117.89
6.34,20,19.67,135,117.8898,117.89
6.36,20,19.67,135,117.9542,117.95
6.38,20,19.7,135,117.9847,117.98
6.41,20,19.67,135,118.002,118
6.43,20,19.71,135,118.0592,118.06
6.45,20,19.72,135,118.1211,118.12
6.47,20,19.73,135,118.0711,118.07
6.49,20,19.62,135,118.1004,118.1
6.51,20,19.59,135,118.2474,118.25
6.53,20,19.62,135,118.4495,118.45
6.55,20,19.59,135,118.6061,118.61
6.57,20,19.57,135,118.6751,118.68
6.59,20,19.6,135,118.7534,118.75
6.61,20,19.65,135,118.8131,118.81
6.63,20,19.66,135,118.2906,118.29
6.65,20,19.67,135,117.7804,117.78
6.67,20,19.67,135,117.2807,117.28
6.69,20,19.62,135,116.8686,116.87
6.71,20,19.58,135,116.5572,116.56
6.73,20,19.71,135,116.3567,116.36
6.75,20,19.76,135,116.2741,116.27
6.77,20,19.74,135,116.2394,116.24
6.79,20,19.76,135,116.3038,116.3
6.81,20,19.76,135,116.4032,116.4
6.83,20,19.69,135,116.4422,116.44
6.85,20,19.65,135,116.4917,116.49
6.87,20,19.67,135,116.6597,116.66
6.89,20,19.68,135,117.0083,117.01
6.91,20,19.66,135,117.2749,117.27
6.93,20,19.63,135,117.6159,117.62
6.95,20,19.64,135,117.9822,117.98
6.97,20,19.64,135,118.2012,118.2
6.99,20,19.59,135,118.3441,118.34
7.02,20,19.57,135,118.4953,118.5
7.04,20,19.58,135,118.6102,118.61
7.06,20,19.55,135,118.6089,118.61
7.08,20,19.53,135,118.6148,118.61
7.1,20,19.54,135,118.6555,118.66
7.12,20,19.55,135,118.642,118.64
7.14,20,19.54,135,118.4424,118.44
7.16,20,19.54,135,118.2329,118.23
7.18,20,19.58,135,117.9992,118
7.2,20,19.57,135,117.7902,117.79
7.22,20,19.56,135,117.6376,117.64
7.24,20,19.59,135,117.5585,117.56
7.26,20,19.61,135,117.4904,117.49
7.28,20,19.6,135,117.3699,117.37
7.3,20,19.62,135,117.295,117.3
7.32,20,19.62,135,117.2362,117.24
7.34,20,19.62,135,117.2033,117.2
7.36,20,19.63,135,117.1701,117.17
7.38,20,19.65,135,117.1528,117.15
7.4,20,19.67,135,117.2436,117.24
7.42,20,19.66,135,117.3412,117.34
7.44,20,19.62,135,117.3892,117.39
7.46,20,19.58,135,117.4585,117.46
7.48,20,19.56,135,117.531,117.53
7.5,20,19.55,135,117.5756,117.58
7.52,20,19.52,135,117.6154,117.62
7.54,20,19.5,135,117.6948,117.69
7.56,20,19.52,135,117.749,117.75
7.58,20,19.54,135,117.8117,117.81
7.6,20,19.49,135,117.8852,117.89
7.62,20,19.45,135,117.9382,117.94
7.64,20,19.44,135,117.9842,117.98
7.67,20,19.45,135,118.0665,118.07
7.69,20,19.44,135,118.1005,118.1
7.71,20,19.46,135,118.1248,118.12
7.73,20,19.51,135,118.1535,118.15
7.75,20,19.54,135,118.1484,118.15
7.77,20,19.53,135,118.095,118.1
7.79,20,19.54,135,118.1083,118.11
7.81,20,19.57,135,118.0975,118.1
7.83,20,19.54,135,118.0705,118.07
7.85,20,19.49,135,118.0398,118.04
7.87,20,19.51,135,118.0361,118.04
7.89,20,19.51,135,118.0348,118.03
7.91,20,19.51,135,118.0118,118.01
7.93,20,19.51,135,118.0001,118
7.95,20,19.61,135,117.9804,117.98
7.97,20,19.62,135,117.9222,117.92
7.99,20,19.57,135,117.8997,117.9
8.01,20,19.58,135,117.9189,117.92
8.03,20,19.6,135,117.8728,117.87
8.05,20,19.57,135,117.7458,117.75
8.07,20,19.53,135,117.6559,117.66
8.09,20,19.55,135,117.5696,117.57
8.11,20,19.56,135,117.4607,117.46
8.13,20,19.59,135,117.3422,117.34
8.15,20,19.63,135,117.3338,117.33
8.17,20,19.63,135,117.504,117.5
8.19,20,19.59,135,117.7113,117.71
8.21,20,19.58,135,117.8824,117.88
8.23,20,19.56,135,118.0714,118.07
8.25,20,19.52,135,118.2219,118.22
8.27,20,19.5,135,118.3321,118.33
8.29,20,19.5,135,118.361,118.36
8.32,20,19.51,135,118.3835,118.38
8.34,20,19.47,135,118.4438,118.44
8.36,20,19.39,135,118.5142,118.51
8.38,20,19.4,135,118.5535,118.55
8.4,20,19.4,135,118.5542,118.55
8.42,20,19.4,135,118.5138,118.51
8.44,20,19.4,135,118.5941,118.59
8.46,20,19.44,135,118.6906,118.69
8.48,20,19.48,135,118.7238,118.72
8.5,20,19.5,135,118.7382,118.74
8.52,20,19.48,135,118.7558,118.76
8.54,20,19.44,135,118.7234,118.72
8.56,20,19.41,135,118.5355,118.54
8.58,20,19.46,135,118.211,118.21
8.6,20,19.48,135,117.9162,117.92
8.62,20,19.48,135,117.6895,117.69
8.64,20,19.5,135,117.5695,117.57
8.66,20,19.53,135,117.4202,117.42
8.68,20,19.51,135,117.1886,117.19
8.7,20,19.47,135,117.0305,117.03
8.72,20,19.47,135,116.924,116.92
8.74,20,19.5,135,116.779,116.78
8.76,20,19.52,135,116.6489,116.65
8.78,20,19.6,135,116.6333,116.63
8.8,20,19.63,135,116.6857,116.69
8.82,20,19.57,135,116.7308,116.73
8.84,20,19.46,135,116.8388,116.84
8.86,20,19.46,135,117.0342,117.03
8.88,20,19.46,135,117.2116,117.21
8.9,20,19.4,135,117.3216,117.32
8.92,20,19.38,135,117.4964,117.5
8.95,20,19.43,135,117.775,117.78
8.97,20,19.39,135,117.9622,117.96
8.99,20,19.31,135,118.1253,118.13
9.01,20,19.34,135,118.3538,118.35
9.03,20,19.35,135,118.4835,118.48
9.05,20,19.31,135,118.5174,118.52
9.07,20,19.27,135,118.5412,118.54
9.09,20,19.31,135,118.5724,118.57
9.11,20,19.32,135,118.5664,118.57
9.13,20,19.31,135,118.4991,118.5
9.15,20,19.38,135,118.5041,118.5
9.17,20,19.46,135,118.5129,118.51
9.19,20,19.44,135,118.508,118.51
9.21,20,19.41,135,118.5278,118.53
9.23,20,19.46,135,118.6978,118.7
9.25,20,19.48,135,118.837,118.84
9.27,20,19.37,135,118.8954,118.9
9.29,20,19.35,135,118.9767,118.98
9.31,20,19.43,135,119.0445,119.04
9.33,20,19.45,135,118.997,119
9.35,20,19.41,135,118.9448,118.94
9.37,20,19.37,135,119.004,119
9.39,20,19.33,135,118.9872,118.99
9.41,20,19.25,135,118.9845,118.98
9.43,20,19.27,135,119.0015,119
9.45,20,19.32,135,119.1205,119.12
9.47,20,19.36,135,119.3682,119.37
9.49,20,19.38,135,119.6308,119.63
9.51,20,19.42,135,119.8738,119.87
9.53,20,19.47,135,120.074,120.07
9.56,20,19.36,135,120.2013,120.2
9.58,20,19.31,135,120.1989,120.2
9.6,20,19.35,135,120.0177,120.02
9.62,20,19.43,135,119.6182,119.62
9.64,20,19.45,135,119.2344,119.23
9.66,20,19.43,135,118.9724,118.97
9.68,20,19.52,135,118.7384,118.74
9.7,20,19.54,135,118.551,118.55
9.72,20,19.5,135,118.374,118.37
9.74,20,19.46,135,118.271,118.27
9.76,20,19.43,135,118.1918,118.19
9.78,20,19.45,135,118.1039,118.1
9.8,20,19.48,135,118.0393,118.04
9.82,20,19.53,135,118.0166,118.02
9.84,20,19.55,135,118.0473,118.05
9.86,20,19.51,135,117.9849,117.98
9.88,20,19.44,135,117.9181,117.92
9.9,20,19.44,135,117.9662,117.97
9.92,20,19.47,135,117.9626,117.96
9.94,20,19.44,135,117.8785,117.88
9.96,20,19.42,135,117.894,117.89
9.98,20,19.44,135,118.1539,118.15
10,20,19.43,135,118.2936,118.29
10.02,20,19.38,135,118.3875,118.39
10.04,20,19.37,135,118.5369,118.54
10.06,20,19.34,135,118.6377,118.64
10.09,20,19.31,135,118.713,118.71
10.11,20,19.32,135,118.6964,118.7
10.13,20,19.33,135,118.6875,118.69
10.15,20,19.34,135,118.6508,118.65
10.17,20,19.35,135,118.6164,118.62
10.19,20,19.35,135,118.5697,118.57
10.21,20,19.35,135,118.7545,118.75
10.23,20,19.31,135,119.1389,119.14
10.25,20,19.29,135,119.3245,119.32
10.27,20,19.29,135,119.5415,119.54
10.29,20,19.24,135,119.7754,119.78
10.31,20,19.2,135,119.8853,119.89
10.33,20,19.24,135,120.1197,120.12
10.35,20,19.29,135,120.1601,120.16
10.37,20,19.32,135,120.1693,120.17
10.39,20,19.3,135,120.3297,120.33
10.41,20,19.29,135,120.1277,120.13
10.43,20,19.36,135,119.99,119.99
10.45,20,19.32,135,119.8947,119.89
10.47,20,19.3,135,119.7251,119.73
10.49,20,19.24,135,119.5866,119.59
10.51,20,19.32,135,119.5993,119.6
10.53,20,19.41,135,119.6606,119.66
10.55,20,19.47,135,119.5995,119.6
10.57,20,19.5,135,119.6157,119.62
10.59,20,19.53,135,119.6705,119.67
10.61,20,19.51,135,119.693,119.69
10.63,20,19.51,135,120.0711,120.07
10.65,20,19.49,135,120.7133,120.71
10.67,20,19.48,135,121.0012,121
10.69,20,19.51,135,121.2995,121.3
10.72,20,19.5,135,121.6863,121.69
10.74,20,19.39,135,121.5161,121.52
10.76,20,19.29,135,121.4489,121.45
10.78,20,19.3,135,121.6318,121.63
10.8,20,19.28,135,121.4633,121.46
10.82,20,19.25,135,121.34,121.34
10.84,20,19.26,135,121.5122,121.51
10.86,20,19.26,135,121.5893,121.59
10.88,20,19.26,135,121.2807,121.28
10.9,20,19.29,135,121.4069,121.41
10.92,20,19.27,135,121.4984,121.5
10.94,20,19.27,135,121.3312,121.33
10.96,20,19.28,135,121.3154,121.32
10.98,20,19.28,135,121.1771,121.18
11,20,19.25,135,121.2125,121.21
11.02,20,19.28,135,121.5433,121.54
11.04,20,19.35,135,121.8054,121.81
11.06,20,19.39,135,121.948,121.95
11.08,20,19.4,135,122.435,122.44
11.1,20,19.41,135,122.5745,122.57
11.12,20,19.39,135,122.4804,122.48
11.14,20,19.37,135,122.2827,122.28
11.16,20,19.33,135,122.2909,122.29
11.18,20,19.34,135,122.4351,122.44
11.2,20,19.39,135,122.5692,122.57
11.22,20,19.43,135,122.4942,122.49
11.24,20,19.4,135,122.4969,122.5
11.26,20,19.37,135,122.6903,122.69
11.28,20,19.39,135,122.8232,122.82
11.3,20,19.44,135,122.8472,122.85
11.32,20,19.45,135,123.0068,123.01
11.35,20,19.44,135,123.1619,123.16
11.37,20,19.48,135,123.213,123.21
11.39,20,19.5,135,123.0432,123.04
11.41,20,19.47,135,122.6488,122.65
11.43,20,19.45,135,122.2614,122.26
11.45,20,19.41,135,121.9287,121.93
11.47,20,19.42,135,121.711,121.71
11.49,20,19.54,135,121.6499,121.65
11.51,20,19.53,135,121.7632,121.76
11.53,20,19.49,135,122.0194,122.02
11.55,20,19.43,135,122.5202,122.52
11.57,20,19.44,135,122.9385,122.94
11.59,20,19.41,135,123.1715,123.17
11.61,20,19.34,135,123.4929,123.49
11.63,20,19.35,135,123.8363,123.84
11.65,20,19.41,135,123.8038,123.8
11.67,20,19.41,135,123.6894,123.69
11.69,20,19.3,135,123.7125,123.71
11.71,20,19.3,135,123.8908,123.89
11.73,20,19.32,135,123.8129,123.81
11.75,20,19.38,135,124.0524,124.05
11.77,20,19.44,135,124.2302,124.23
11.79,20,19.43,135,124.1177,124.12
11.81,20,19.39,135,124.1489,124.15
11.83,20,19.41,135,124.3749,124.37
11.85,20,19.44,135,124.6361,124.64
11.87,20,19.43,135,124.6543,124.65
11.89,20,19.45,135,124.7077,124.71
11.91,20,19.44,135,124.8553,124.86
11.94,20,19.4,135,124.5406,124.54
11.96,20,19.38,135,124.1992,124.2
11.98,20,19.41,135,124.2484,124.25
12,20,19.43,135,124.3482,124.35
12.02,20,19.42,135,124.3665,124.37
12.04,20,19.42,135,124.5234,124.52
12.06,20,19.53,135,125.1741,125.17
12.08,20,19.44,135,125.5767,125.58
12.1,20,19.5,135,125.6289,125.63
12.12,20,19.63,135,125.5789,125.58
12.14,20,19.65,135,125.7509,125.75
12.16,20,19.65,135,125.4265,125.43
12.18,20,19.63,135,125.2001,125.2
12.2,20,19.66,135,125.181,125.18
12.22,20,19.56,135,125.1415,125.14
12.24,20,19.54,135,125.0317,125.03
12.26,20,19.59,135,125.0126,125.01
12.28,20,19.7,135,125.1962,125.2
12.3,20,19.7,135,125.4437,125.44
12.32,20,19.64,135,125.7212,125.72
12.34,20,19.72,135,126.0258,126.03
12.36,20,19.74,135,126.3605,126.36
12.38,20,19.72,135,126.5153,126.52
12.4,20,19.74,135,126.7154,126.72
12.42,20,19.66,135,127.068,127.07
12.44,20,19.67,135,127.7383,127.74
12.46,20,19.65,135,128.2271,128.23
12.48,20,19.69,135,128.4417,128.44
12.5,20,19.72,135,129.2348,129.23
12.52,20,19.77,135,129.6798,129.68
12.54,20,19.7,135,129.1384,129.14
12.57,20,19.72,135,129.0495,129.05
12.59,20,19.74,135,129.1641,129.16
12.61,20,19.69,135,128.8084,128.81
12.63,20,19.65,135,128.395,128.4
12.65,20,19.55,135,128.1538,128.15
12.67,20,19.49,135,127.7217,127.72
12.69,20,19.56,135,127.4381,127.44
12.71,20,19.72,135,127.3926,127.39
12.73,20,19.72,135,127.2103,127.21
12.75,20,19.76,135,127.1097,127.11
12.77,20,19.83,135,127.0654,127.07
12.79,20,19.8,135,127.0281,127.03
12.81,20,19.74,135,127.2059,127.21
12.83,20,19.75,135,127.497,127.5
12.85,20,19.75,135,127.5965,127.6
12.87,20,19.7,135,127.73,127.73
12.89,20,19.69,135,127.985,127.99
12.91,20,19.69,135,128.0922,128.09
12.93,20,19.74,135,128.3702,128.37
12.95,20,19.76,135,128.8535,128.85
12.97,20,19.76,135,128.8669,128.87
12.99,20,19.76,135,128.7066,128.71
13.01,20,19.74,135,128.5965,128.6
13.03,20,19.72,135,128.6178,128.62
13.05,20,19.67,135,128.6006,128.6
13.07,20,19.65,135,128.6689,128.67
13.09,20,19.73,135,129.0392,129.04
13.12,20,19.72,135,129.4113,129.41
13.14,20,19.69,135,129.6309,129.63
13.16,20,19.75,135,129.6658,129.67
13.18,20,19.77,135,129.4199,129.42
13.2,20,19.77,135,129.6148,129.61
13.22,20,19.77,135,129.7617,129.76
13.24,20,19.78,135,129.6766,129.68
13.26,20,19.78,135,129.6763,129.68
13.28,20,19.76,135,129.6538,129.65
13.3,20,19.71,135,129.5203,129.52
13.32,20,19.76,135,129.4682,129.47
13.34,20,19.85,135,129.5215,129.52
13.36,20,19.87,135,129.3992,129.4
13.38,20,19.89,135,129.4833,129.48
13.4,20,19.9,135,129.8748,129.87
13.42,20,19.8,135,129.6661,129.67
13.44,20,19.76,135,129.6562,129.66
13.46,20,19.76,135,129.6347,129.63
13.48,20,19.74,135,129.1296,129.13
13.5,20,19.67,135,128.8626,128.86
13.52,20,19.64,135,128.7968,128.8
13.54,20,19.6,135,128.7027,128.7
13.56,20,19.59,135,128.749,128.75
13.58,20,19.59,135,128.8272,128.83
13.6,20,19.67,135,129.0609,129.06
13.62,20,19.62,135,129.3843,129.38
13.64,20,19.63,135,129.6041,129.6
13.66,20,19.74,135,129.9343,129.93
13.68,20,19.73,135,130.2616,130.26
13.7,20,19.7,135,130.2896,130.29
13.72,20,19.7,135,130.1996,130.2
13.75,20,19.73,135,130.0549,130.05
13.77,20,19.69,135,129.9189,129.92
13.79,20,19.63,135,129.8756,129.88
13.81,20,19.65,135,129.8964,129.9
13.83,20,19.68,135,129.8101,129.81
13.85,20,19.68,135,129.8365,129.84
13.87,20,19.73,135,130.1772,130.18
13.89,20,19.76,135,130.3489,130.35
13.91,20,19.77,135,130.3815,130.38
13.93,20,19.78,135,130.3717,130.37
13.95,20,19.84,135,130.3939,130.39
13.97,20,19.87,135,130.5544,130.55
13.99,20,19.86,135,130.5535,130.55
14.01,20,19.84,135,130.5369,130.54
14.03,20,19.85,135,130.6104,130.61
14.05,20,19.85,135,130.7136,130.71
14.07,20,19.89,135,130.7985,130.8
14.09,20,19.93,135,130.5538,130.55
14.11,20,19.95,135,129.9423,129.94
14.13,20,19.9,135,129.7205,129.72
14.15,20,19.81,135,129.6531,129.65
14.17,20,19.73,135,129.4145,129.41
14.19,20,19.75,135,129.2473,129.25
14.21,20,19.75,135,129.5391,129.54
14.23,20,19.74,135,130.1816,130.18
14.25,20,19.8,135,130.6217,130.62
14.27,20,19.87,135,130.7512,130.75
14.29,20,19.91,135,130.9798,130.98
14.31,20,19.86,135,131.207,131.21
14.33,20,19.82,135,131.3814,131.38
14.35,20,19.84,135,131.6678,131.67
14.38,20,19.87,135,131.9028,131.9
14.4,20,19.84,135,132.0228,132.02
14.42,20,19.8,135,132.199,132.2
14.44,20,19.77,135,132.2773,132.28
14.46,20,19.74,135,132.244,132.24
14.48,20,19.75,135,132.3964,132.4
14.5,20,19.78,135,132.7565,132.76
14.52,20,19.82,135,132.9971,133
14.54,20,19.83,135,133.274,133.27
14.56,20,19.92,135,133.5623,133.56
14.58,20,19.92,135,133.4165,133.42
14.6,20,19.92,135,133.2293,133.23
14.62,20,19.9,135,132.8171,132.82
14.64,20,19.8,135,131.7391,131.74
14.66,20,19.74,135,130.7215,130.72
14.68,20,19.78,135,130.3435,130.34
14.7,20,19.76,135,129.9672,129.97
14.72,20,19.74,135,129.6502,129.65
14.74,20,19.74,135,129.4814,129.48
14.76,20,19.76,135,129.403,129.4
14.78,20,19.77,135,129.5222,129.52
14.8,20,19.81,135,129.7399,129.74
14.82,20,19.86,135,129.9522,129.95
14.84,20,19.84,135,130.1133,130.11
14.86,20,19.88,135,130.1844,130.18
14.88,20,19.93,135,130.2733,130.27
14.9,20,19.98,135,130.4609,130.46
14.92,20,19.95,135,130.7635,130.76
14.94,20,19.9,135,130.887,130.89
14.96,20,19.88,135,131.0788,131.08
14.98,20,19.82,135,131.0294,131.03
15,20,19.75,135,130.4489,130.45
15.02,20,19.76,135,130.2393,130.24
15.05,20,19.77,135,130.2119,130.21
15.07,20,19.66,135,130.0816,130.08
15.09,20,19.66,135,130.0296,130.03
15.11,20,19.7,135,130.0406,130.04
15.13,20,19.68,135,129.9966,130
15.15,20,19.71,135,130.2305,130.23
15.17,20,19.8,135,130.6627,130.66
15.19,20,19.84,135,130.8638,130.86
15.21,20,19.81,135,130.9805,130.98
15.23,20,19.84,135,130.9538,130.95
15.25,20,19.85,135,130.9957,131
15.27,20,19.87,135,131.2147,131.21
15.29,20,19.83,135,131.5105,131.51
15.31,20,19.85,135,131.7874,131.79
15.33,20,19.83,135,132.0725,132.07
15.35,20,19.79,135,132.1974,132.2
15.37,20,19.82,135,132.2844,132.28
15.39,20,19.82,135,132.0788,132.08
15.41,20,19.79,135,131.6903,131.69
15.43,20,19.81,135,131.5117,131.51
15.45,20,19.85,135,131.2951,131.3
15.47,20,19.85,135,131.0388,131.04
15.49,20,19.85,135,131.1727,131.17
15.51,20,19.86,135,131.3462,131.35
15.53,20,19.83,135,131.2669,131.27
15.55,20,19.86,135,131.3482,131.35
15.57,20,20.13,135,131.8184,131.82
15.59,20,20.11,135,131.9512,131.95
15.61,20,20,135,132.1318,132.13
15.64,20,19.98,135,132.4825,132.48
15.66,20,19.98,135,132.7682,132.77
15.68,20,19.96,135,132.9805,132.98
15.7,20,19.94,135,133.51,133.51
15.72,20,19.95,135,133.9377,133.94
15.74,20,20.01,135,134.1467,134.15
15.76,20,20.04,135,134.4523,134.45
15.78,20,20.07,135,134.7864,134.79
15.8,20,20.11,135,134.915,134.92
15.82,20,20.13,135,134.7806,134.78
15.84,20,20.09,135,134.5836,134.58
15.86,20,20.01,135,134.5025,134.5
15.88,20,20.01,135,134.2329,134.23
15.9,20,20.08,135,133.7515,133.75
15.92,20,20.09,135,133.38,133.38
15.94,20,20.05,135,133.1058,133.11
15.96,20,19.99,135,132.8405,132.84
15.98,20,20.06,135,132.6496,132.65
16,20,20.07,135,132.7141,132.71
16.02,20,19.93,135,132.5639,132.56
16.04,20,19.89,135,132.1734,132.17
16.06,20,19.79,135,131.8895,131.89
16.08,20,19.77,135,131.7401,131.74
16.1,20,19.77,135,131.6371,131.64
16.12,20,19.74,135,131.5146,131.51
16.14,20,19.7,135,131.3715,131.37
16.16,20,19.84,135,131.7494,131.75
16.18,20,19.81,135,131.7669,131.77
16.2,20,19.79,135,131.5412,131.54
16.22,20,19.82,135,131.6141,131.61
16.24,20,19.87,135,131.6987,131.7
16.26,20,19.94,135,131.5933,131.59
16.29,20,20,135,131.8767,131.88
